,Game ID,Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
74,PHI202104010,t9,2-2,2,---,,O,ATL,Ozzie Albies,Hector Neris,3%,64%,Flyball: SS (Short LF-CF)
75,PHI202104010,b9,2-2,0,---,,O,PHI,Andrew McCutchen,Will Smith,-6%,58%,Strikeout Swinging
76,PHI202104010,b9,2-2,1,---,,O,PHI,Rhys Hoskins,Will Smith,-5%,54%,Strikeout Swinging
77,PHI202104010,b9,2-2,2,---,,O,PHI,Bryce Harper,Will Smith,-4%,50%,Strikeout Looking
78,PHI202104010,t10,2-2,0,-2-,,O,ATL,Freddie Freeman,Connor Brogdon,2%,52%,Groundout: 2B-1B (2B-1B); Albies to 3B
79,PHI202104010,t10,2-2,1,--3,,OO,ATL,Marcell Ozuna,Connor Brogdon,29%,81%,Double Play: Flyball: CF (CF-RF); Albies out at Hm/CF-C
80,PHI202104010,b10,2-2,0,-2-,,O,PHI,J.T. Realmuto,Nate Jones,2%,83%,Groundout: 2B-1B (SS-2B); Harper to 3B
81,PHI202104010,b10,2-2,1,--3,,O,PHI,Alec Bohm,Nate Jones,-20%,63%,Groundout: 3B-1B (SS-3B Hole)
82,PHI202104010,b10,2-2,2,--3,,,PHI,Didi Gregorius,Nate Jones,1%,64%,Intentional Walk
83,PHI202104010,b10,2-2,2,1-3,,R,PHI,Jean Segura,Nate Jones,36%,100%,Single to LF (Ground Ball); Harper Scores/unER; Gregorius to 2B
0,CIN202104010,t1,0-0,0,---,,O,STL,Tommy Edman,Luis Castillo,-2%,48%,Groundout: 2B-1B (2B-1B)
1,CIN202104010,t1,0-0,1,---,,,STL,Paul Goldschmidt,Luis Castillo,4%,52%,Ground-rule Double (Fly Ball to Deep RF Line)
2,CIN202104010,t1,0-0,1,-2-,,,STL,Nolan Arenado,Luis Castillo,4%,56%,Single to 2B (Ground Ball to SS-2B); Goldschmidt to 3B
3,CIN202104010,t1,0-0,1,1-3,,R,STL,Paul DeJong,Luis Castillo,9%,64%,Single to RF (Ground Ball thru SS-2B); Goldschmidt Scores; Arenado to 3B
4,CIN202104010,t1,1-0,1,1-3,,,STL,Tyler O'Neill,Luis Castillo,3%,67%,Hit By Pitch; DeJong to 2B
5,CIN202104010,t1,1-0,1,123,,RR,STL,Yadier Molina,Luis Castillo,10%,77%,Reached on E6 (Ground Ball to Short LF-CF); Arenado Scores; DeJong Scores/No RBI; O'Neill to 2B; Molina to 1B
6,CIN202104010,t1,3-0,1,12-,,RRR,STL,Dylan Carlson,Luis Castillo,12%,90%,Home Run (Fly Ball to Deep RF Line); O'Neill Scores/unER; Molina Scores
7,CIN202104010,t1,6-0,1,---,,O,STL,Justin Williams,Luis Castillo,-1%,89%,Groundout: 2B-1B (2B-1B)
8,CIN202104010,t1,6-0,2,---,,O,STL,Jack Flaherty,Luis Castillo,0%,89%,Lineout: RF (RF Line)
9,CIN202104010,b1,0-6,0,---,,,CIN,Jesse Winker,Jack Flaherty,-3%,86%,Double to RF (Line Drive to Deep RF Line)
10,CIN202104010,b1,0-6,0,-2-,,O,CIN,Nick Castellanos,Jack Flaherty,1%,87%,Flyball: RF (Deep RF Line); Winker to 3B
11,CIN202104010,b1,0-6,1,--3,,R,CIN,Joey Votto,Jack Flaherty,-1%,86%,Wild Pitch; Winker Scores/No RBI
12,CIN202104010,b1,1-6,1,---,,O,CIN,Joey Votto,Jack Flaherty,1%,87%,Popfly: 3B (SS-3B Hole)
13,CIN202104010,b1,1-6,2,---,,O,CIN,Eugenio Suarez,Jack Flaherty,1%,88%,Strikeout Swinging
14,CIN202104010,t2,6-1,0,---,,O,STL,Tommy Edman,Luis Castillo,-1%,87%,Lineout: LF (Short LF Line)
15,CIN202104010,t2,6-1,1,---,,,STL,Paul Goldschmidt,Luis Castillo,2%,88%,Single to SS (Ground Ball to SS-3B Hole); Goldschmidt to 2B/Adv on E6 (throw)
16,CIN202104010,t2,6-1,1,-2-,,R,STL,Nolan Arenado,Luis Castillo,3%,91%,Single to CF (Line Drive to LF-CF); Goldschmidt Scores/unER
17,CIN202104010,t2,7-1,1,1--,,OO,STL,Paul DeJong,Luis Castillo,-1%,90%,Ground Ball Double Play: 3B-2B-1B (SS-3B Hole)
18,CIN202104010,b2,1-7,0,---,,O,CIN,Mike Moustakas,Jack Flaherty,1%,91%,Flyball: LF (LF-CF)
19,CIN202104010,b2,1-7,1,---,,O,CIN,Nick Senzel,Jack Flaherty,1%,92%,Strikeout Swinging
20,CIN202104010,b2,1-7,2,---,,O,CIN,Jonathan India,Jack Flaherty,1%,93%,Strikeout Looking
21,CIN202104010,t3,7-1,0,---,,O,STL,Tyler O'Neill,Luis Castillo,-1%,92%,Foul Popfly: RF (1B into Foul Terr.)
22,CIN202104010,t3,7-1,1,---,,O,STL,Yadier Molina,Luis Castillo,0%,92%,Groundout: SS-1B
23,CIN202104010,t3,7-1,2,---,,,STL,Dylan Carlson,Luis Castillo,0%,92%,Walk
24,CIN202104010,t3,7-1,2,1--,,O,STL,Justin Williams,Luis Castillo,-1%,91%,Groundout: 2B-SS/Forceout at 2B; Williams to 1B
25,CIN202104010,b3,1-7,0,---,,,CIN,Tucker Barnhart,Jack Flaherty,-2%,89%,Hit By Pitch
26,CIN202104010,b3,1-7,0,1--,,O,CIN,Luis Castillo,Jack Flaherty,1%,91%,Bunt Groundout: C-2B/Sacrifice; Barnhart to 2B
27,CIN202104010,b3,1-7,1,-2-,,O,CIN,Jesse Winker,Jack Flaherty,2%,93%,Strikeout Looking
28,CIN202104010,b3,1-7,2,-2-,,RR,CIN,Nick Castellanos,Jack Flaherty,-7%,85%,Home Run (Fly Ball to Deep LF); Barnhart Scores
29,CIN202104010,b3,3-7,2,---,,O,CIN,Joey Votto,Jack Flaherty,1%,86%,Flyball: RF (Deep CF-RF)
30,CIN202104010,t4,7-3,0,---,,,STL,Jack Flaherty,Luis Castillo,2%,88%,Walk
31,CIN202104010,t4,7-3,0,1--,,,STL,Tommy Edman,Luis Castillo,2%,90%,Single to P (Ground Ball); Flaherty to 2B
32,CIN202104010,t4,7-3,0,12-,,R,STL,Paul Goldschmidt,Luis Castillo,5%,94%,Single to CF (Ground Ball); Flaherty Scores; Edman to 3B
33,CIN202104010,t4,8-3,0,1-3,,R,STL,Nolan Arenado,Luis Castillo,1%,95%,Wild Pitch; Edman Scores/No RBI; Goldschmidt to 2B
34,CIN202104010,t4,9-3,0,-2-,,O,STL,Nolan Arenado,Luis Castillo,-1%,94%,Lineout: CF (Deep LF-CF)
35,CIN202104010,t4,9-3,1,-2-,,O,STL,Paul DeJong,Cam Bedrosian,-1%,94%,Strikeout Swinging
36,CIN202104010,t4,9-3,2,-2-,,RR,STL,Tyler O'Neill,Cam Bedrosian,4%,97%,Home Run (Fly Ball to Deep LF); Goldschmidt Scores
37,CIN202104010,t4,11-3,2,---,,O,STL,Yadier Molina,Cam Bedrosian,0%,97%,Groundout: P-1B (P's Left)
38,CIN202104010,b4,3-11,0,---,,R,CIN,Eugenio Suarez,Jack Flaherty,-2%,96%,Home Run (Fly Ball to Deep RF Line)
39,CIN202104010,b4,4-11,0,---,,O,CIN,Mike Moustakas,Jack Flaherty,1%,96%,Groundout: 2B-1B
40,CIN202104010,b4,4-11,1,---,,O,CIN,Tyler Naquin,Jack Flaherty,1%,97%,Groundout: 1B unassisted
41,CIN202104010,b4,4-11,2,---,,,CIN,Jonathan India,Jack Flaherty,-1%,96%,Double to LF (Line Drive to Short LF Line)
42,CIN202104010,b4,4-11,2,-2-,,O,CIN,Tucker Barnhart,Jack Flaherty,1%,97%,Flyball: LF (LF Line)
43,CIN202104010,t5,11-4,0,---,,O,STL,Dylan Carlson,Sal Romano,0%,97%,Strikeout Looking
44,CIN202104010,t5,11-4,1,---,,O,STL,Justin Williams,Sal Romano,0%,97%,Groundout: 2B-1B (Deep 2B-1B)
45,CIN202104010,t5,11-4,2,---,,,STL,Jack Flaherty,Sal Romano,0%,97%,Walk
46,CIN202104010,t5,11-4,2,1--,,O,STL,Tommy Edman,Sal Romano,0%,97%,Groundout: 2B-SS/Forceout at 2B; Edman to 1B
47,CIN202104010,b5,4-11,0,---,,O,CIN,Tyler Stephenson,Jack Flaherty,1%,97%,Flyball: CF
48,CIN202104010,b5,4-11,1,---,,,CIN,Jesse Winker,Jack Flaherty,-1%,97%,Walk
49,CIN202104010,b5,4-11,1,1--,,,CIN,Nick Castellanos,Jack Flaherty,-2%,94%,Double to LF (Line Drive to Short LF Line); Winker to 3B
50,CIN202104010,b5,4-11,1,-23,,R,CIN,Joey Votto,Jack Flaherty,-2%,92%,Single to CF (Line Drive to LF-CF); Winker Scores; Castellanos to 3B
51,CIN202104010,b5,5-11,1,1-3,,,CIN,Eugenio Suarez,Jack Flaherty,-3%,89%,Walk; Votto to 2B
52,CIN202104010,b5,5-11,1,123,,RO,CIN,Mike Moustakas,Tyler Webb,3%,92%,Lineout: CF/Sacrifice Fly; Castellanos Scores
53,CIN202104010,b5,6-11,2,12-,,O,CIN,Aristides Aquino,Tyler Webb,3%,94%,Foul Popfly: 3B (3B into Foul Terr.)
54,CIN202104010,t6,11-6,0,---,,O,STL,Paul Goldschmidt,Sal Romano,-1%,94%,Groundout: 2B-1B (SS-2B)
55,CIN202104010,t6,11-6,1,---,,O,STL,Nolan Arenado,Sal Romano,0%,93%,Strikeout Looking
56,CIN202104010,t6,11-6,2,---,,O,STL,Paul DeJong,Sal Romano,0%,93%,Lineout: CF (Deep CF)
57,CIN202104010,b6,6-11,0,---,,,CIN,Jonathan India,Ryan Helsley,-2%,91%,Single to LF (Line Drive to LF-CF)
58,CIN202104010,b6,6-11,0,1--,,O,CIN,Alex Blandino,Ryan Helsley,2%,93%,Strikeout Looking
59,CIN202104010,b6,6-11,1,1--,,,CIN,Tyler Stephenson,Ryan Helsley,-3%,91%,Single to RF (Line Drive); India to 2B
60,CIN202104010,b6,6-11,1,12-,,,CIN,Jesse Winker,Ryan Helsley,-5%,86%,Single to RF (Line Drive to CF-RF); India to 3B; Stephenson to 2B
61,CIN202104010,b6,6-11,1,123,,OO,CIN,Nick Castellanos,Ryan Helsley,10%,96%,Double Play: Lineout: LF (Deep LF-CF); Stephenson out at 2B/LF-2B
62,CIN202104010,t7,11-6,0,---,,O,STL,Tyler O'Neill,Carson Fulmer,0%,96%,Groundout: 3B-1B (SS-3B Hole)
63,CIN202104010,t7,11-6,1,---,,O,STL,Yadier Molina,Carson Fulmer,0%,95%,Foul Popfly: 1B (1B into Foul Terr.)
64,CIN202104010,t7,11-6,2,---,,O,STL,Dylan Carlson,Carson Fulmer,0%,95%,Strikeout Swinging
65,CIN202104010,b7,6-11,0,---,,O,CIN,Joey Votto,Genesis Cabrera,1%,97%,Foul Popfly: C (Behind Home)
66,CIN202104010,b7,6-11,1,---,,,CIN,Eugenio Suarez,Genesis Cabrera,-1%,95%,Walk
67,CIN202104010,b7,6-11,1,1--,,,CIN,Mike Moustakas,Genesis Cabrera,-2%,93%,Walk; Suarez to 2B
68,CIN202104010,b7,6-11,1,12-,,O,CIN,Aristides Aquino,Genesis Cabrera,3%,96%,Flyball: RF (Short RF)
69,CIN202104010,b7,6-11,2,12-,,O,CIN,Jonathan India,Genesis Cabrera,2%,98%,Flyball: RF (RF Line)
70,CIN202104010,t8,11-6,0,---,,O,STL,Justin Williams,Carson Fulmer,0%,98%,Flyball: CF (Deep CF)
71,CIN202104010,t8,11-6,1,---,,O,STL,Matt Carpenter,Carson Fulmer,0%,97%,Strikeout Swinging
72,CIN202104010,t8,11-6,2,---,,O,STL,Tommy Edman,Carson Fulmer,0%,97%,Flyball: CF (Deep CF)
73,CIN202104010,b8,6-11,0,---,,O,CIN,Kyle Farmer,Giovanny Gallegos,1%,98%,Strikeout Swinging
74,CIN202104010,b8,6-11,1,---,,O,CIN,Tyler Stephenson,Giovanny Gallegos,1%,99%,Groundout: SS-1B
75,CIN202104010,b8,6-11,2,---,,O,CIN,Jesse Winker,Giovanny Gallegos,0%,99%,Strikeout Swinging
76,CIN202104010,t9,11-6,0,---,,,STL,Paul Goldschmidt,Sean Doolittle,0%,99%,Double to LF (Line Drive to Deep LF Line)
77,CIN202104010,t9,11-6,0,-2-,,O,STL,Nolan Arenado,Sean Doolittle,0%,99%,Strikeout Swinging
78,CIN202104010,t9,11-6,1,-2-,,O,STL,Paul DeJong,Sean Doolittle,0%,99%,Groundout: 3B-1B (SS-3B Hole)
79,CIN202104010,t9,11-6,2,-2-,,O,STL,Tyler O'Neill,Sean Doolittle,0%,99%,Strikeout Swinging
80,CIN202104010,b9,6-11,0,---,,,CIN,Nick Castellanos,Alex Reyes,-1%,98%,Single to CF (Line Drive)
81,CIN202104010,b9,6-11,0,1--,,O,CIN,Joey Votto,Alex Reyes,1%,99%,Flyball: CF (Deep CF)
82,CIN202104010,b9,6-11,1,1--,,O,CIN,Eugenio Suarez,Alex Reyes,1%,100%,Popfly: 2B (Deep SS-2B)
83,CIN202104010,b9,6-11,2,1--,,,CIN,Mike Moustakas,Alex Reyes,0%,100%,Defensive Indifference; Castellanos to 2B
84,CIN202104010,b9,6-11,2,-2-,,,CIN,Mike Moustakas,Alex Reyes,0%,99%,Walk; Castellanos to 3B
85,CIN202104010,b9,6-11,2,1-3,,O,CIN,Aristides Aquino,Alex Reyes,1%,100%,Strikeout Swinging
0,COL202104010,t1,0-0,0,---,,,LAD,Mookie Betts,German Marquez,-3%,47%,Single to LF (Fly Ball to Short LF-CF)
1,COL202104010,t1,0-0,0,1--,,,LAD,Corey Seager,German Marquez,-5%,41%,Single to LF (Line Drive to Short LF Line); Betts to 2B
2,COL202104010,t1,0-0,0,12-,,OO,LAD,Justin Turner,German Marquez,10%,52%,Ground Ball Double Play: 3B-1B; Seager to 2B
3,COL202104010,t1,0-0,2,-2-,,,LAD,Cody Bellinger,German Marquez,-1%,51%,Walk
4,COL202104010,t1,0-0,2,12-,,O,LAD,Max Muncy,German Marquez,4%,55%,Groundout: 1B unassisted
5,COL202104010,b1,0-0,0,---,,O,COL,Raimel Tapia,Clayton Kershaw,-2%,53%,Groundout: 2B-1B
6,COL202104010,b1,0-0,1,---,,O,COL,Joshua Fuentes,Clayton Kershaw,-2%,51%,Groundout: 3B-1B
7,COL202104010,b1,0-0,2,---,,,COL,Trevor Story,Clayton Kershaw,1%,52%,Single to CF (Line Drive to Deep LF-CF)
8,COL202104010,b1,0-0,2,1--,,O,COL,Charlie Blackmon,Clayton Kershaw,-2%,50%,Story Caught Stealing (PO) 2B (P-1B-SS)
9,COL202104010,t2,0-0,0,---,,,LAD,Chris Taylor,German Marquez,-4%,46%,Single to 3B (Ground Ball to SS-3B Hole)
10,COL202104010,t2,0-0,0,1--,,OO,LAD,Gavin Lux,German Marquez,8%,54%,Ground Ball Double Play: 3B-2B-1B (Weak 3B)
11,COL202104010,t2,0-0,2,---,,,LAD,Austin Barnes,German Marquez,-1%,53%,Walk
12,COL202104010,t2,0-0,2,1--,,,LAD,Clayton Kershaw,German Marquez,-2%,51%,Single to CF (Ground Ball thru SS-2B); Barnes to 2B
13,COL202104010,t2,0-0,2,12-,,O,LAD,Mookie Betts,German Marquez,5%,55%,Lineout: RF (Deep CF-RF)
14,COL202104010,b2,0-0,0,---,,O,COL,Charlie Blackmon,Clayton Kershaw,-2%,53%,Flyball: LF (Deep LF)
15,COL202104010,b2,0-0,1,---,,O,COL,C.J. Cron,Clayton Kershaw,-2%,51%,Groundout: SS-1B
16,COL202104010,b2,0-0,2,---,,O,COL,Elias Diaz,Clayton Kershaw,-1%,50%,Strikeout Swinging
17,COL202104010,t3,0-0,0,---,,O,LAD,Corey Seager,German Marquez,3%,53%,Groundout: 2B-1B
18,COL202104010,t3,0-0,1,---,,,LAD,Justin Turner,German Marquez,-3%,50%,Single to RF (Ground Ball)
19,COL202104010,t3,0-0,1,1--,,RO,LAD,Cody Bellinger,German Marquez,-6%,44%,Single to LF (Fly Ball to Deep LF); Turner Scores; Bellinger out at 2B/3B
20,COL202104010,t3,1-0,2,---,,,LAD,Max Muncy,German Marquez,-1%,42%,Walk
21,COL202104010,t3,1-0,2,1--,,,LAD,Chris Taylor,German Marquez,-2%,40%,Walk; Muncy to 2B
22,COL202104010,t3,1-0,2,12-,,O,LAD,Gavin Lux,German Marquez,4%,45%,Strikeout Looking
23,COL202104010,b3,0-1,0,---,,,COL,Chris Owings,Clayton Kershaw,10%,55%,Triple to RF (Fly Ball to Weak SS-2B)
24,COL202104010,b3,0-1,0,--3,,R,COL,Garrett Hampson,Clayton Kershaw,5%,60%,Single to 1B (Bunt to Weak 2B-1B); Owings Scores
25,COL202104010,b3,1-1,0,1--,,O,COL,German Marquez,Clayton Kershaw,-4%,56%,Bunt Popfly: P (Front of Home)
26,COL202104010,b3,1-1,1,1--,,O,COL,Raimel Tapia,Clayton Kershaw,-2%,54%,Groundout: P-1B (Front of Home); Hampson to 2B
27,COL202104010,b3,1-1,2,-2-,,R,COL,Joshua Fuentes,Clayton Kershaw,10%,64%,Single to CF (Ground Ball); Hampson Scores
28,COL202104010,b3,2-1,2,1--,,O,COL,Trevor Story,Clayton Kershaw,-2%,61%,Groundout: SS-1B
29,COL202104010,t4,1-2,0,---,,,LAD,Austin Barnes,German Marquez,-4%,57%,Walk
30,COL202104010,t4,1-2,0,1--,,O,LAD,Clayton Kershaw,German Marquez,3%,60%,Groundout: 3B-1B (Weak SS); Barnes to 2B
31,COL202104010,t4,1-2,1,-2-,,O,LAD,Mookie Betts,German Marquez,4%,64%,Strikeout Swinging
32,COL202104010,t4,1-2,2,-2-,,,LAD,Corey Seager,German Marquez,-1%,63%,Walk
33,COL202104010,t4,1-2,2,12-,,O,LAD,Justin Turner,German Marquez,5%,68%,Groundout: 2B-1B
34,COL202104010,b4,2-1,0,---,,O,COL,Charlie Blackmon,Clayton Kershaw,-2%,66%,Strikeout Swinging
35,COL202104010,b4,2-1,1,---,,O,COL,C.J. Cron,Clayton Kershaw,-2%,64%,Groundout: 3B-1B (SS-3B Hole)
36,COL202104010,b4,2-1,2,---,,O,COL,Elias Diaz,Clayton Kershaw,-1%,63%,Groundout: SS-1B (Deep SS-3B Hole)
37,COL202104010,t5,1-2,0,---,,,LAD,Cody Bellinger,Chi Chi Gonzalez,-8%,55%,Double to LF (Fly Ball to Short LF Line)
38,COL202104010,t5,1-2,0,-2-,,,LAD,Max Muncy,Chi Chi Gonzalez,-4%,51%,Wild Pitch; Bellinger to 3B
39,COL202104010,t5,1-2,0,--3,,O,LAD,Max Muncy,Chi Chi Gonzalez,6%,57%,Strikeout Swinging
40,COL202104010,t5,1-2,1,--3,,O,LAD,Chris Taylor,Chi Chi Gonzalez,8%,65%,Strikeout Looking
41,COL202104010,t5,1-2,2,--3,,R,LAD,Gavin Lux,Chi Chi Gonzalez,-11%,54%,Single to RF (Line Drive); Bellinger Scores
42,COL202104010,t5,2-2,2,1--,,O,LAD,Austin Barnes,Chi Chi Gonzalez,3%,57%,Groundout: SS-2B/Forceout at 2B; Barnes to 1B
43,COL202104010,b5,2-2,0,---,,,COL,Chris Owings,Clayton Kershaw,4%,61%,Single to LF (Line Drive to Short LF)
44,COL202104010,b5,2-2,0,1--,,,COL,Garrett Hampson,Clayton Kershaw,7%,68%,Walk; Owings to 2B
45,COL202104010,b5,2-2,0,12-,,O,COL,Chi Chi Gonzalez,Clayton Kershaw,0%,68%,Bunt Groundout: 1B-2B/Sacrifice (Front of Home); Owings to 3B; Hampson to 2B
46,COL202104010,b5,2-2,1,-23,,RO,COL,Raimel Tapia,Clayton Kershaw,1%,69%,Groundout: 2B-1B (2B-1B); Owings Scores; Hampson to 3B
47,COL202104010,b5,3-2,2,--3,,R,COL,Joshua Fuentes,Clayton Kershaw,9%,78%,Reached on E6 (Ground Ball to Short LF-CF); Hampson Scores/No RBI/unER; Fuentes to 1B
48,COL202104010,b5,4-2,2,1--,,,COL,Trevor Story,Clayton Kershaw,2%,80%,Single to LF (Line Drive to Deep LF Line); Fuentes to 3B
49,COL202104010,b5,4-2,2,1-3,,O,COL,Charlie Blackmon,Clayton Kershaw,-4%,76%,Groundout: 2B-1B (Deep 2B)
50,COL202104010,t6,2-4,0,---,,,LAD,Clayton Kershaw,Chi Chi Gonzalez,-5%,71%,Single to LF (Ground Ball)
51,COL202104010,t6,2-4,0,1--,,,LAD,Mookie Betts,Chi Chi Gonzalez,-14%,57%,Double to CF (Line Drive to Deep LF-CF); Kershaw to 3B
52,COL202104010,t6,2-4,0,-23,,,LAD,Corey Seager,Chi Chi Gonzalez,-4%,53%,Walk
53,COL202104010,t6,2-4,0,123,,RO,LAD,Justin Turner,Chi Chi Gonzalez,6%,59%,Flyball: CF/Sacrifice Fly (Deep LF-CF); Kershaw Scores
54,COL202104010,t6,3-4,1,12-,,O,LAD,Cody Bellinger,Chi Chi Gonzalez,7%,66%,Flyball: CF (LF-CF)
55,COL202104010,t6,3-4,2,12-,,RO,LAD,Max Muncy,Chi Chi Gonzalez,-8%,58%,Single to RF (Line Drive); Betts Scores; Seager out at 3B/RF-3B
56,COL202104010,b6,4-4,0,---,,,COL,C.J. Cron,Clayton Kershaw,5%,63%,Single to CF (Ground Ball thru SS-2B)
57,COL202104010,b6,4-4,0,1--,,,COL,Elias Diaz,Clayton Kershaw,7%,70%,Single to CF (Line Drive to Deep CF); Cron to 2B
58,COL202104010,b6,4-4,0,12-,,R,COL,Chris Owings,Clayton Kershaw,15%,85%,Single to CF (Ground Ball thru SS-2B); Cron Scores; Diaz to 3B
59,COL202104010,b6,5-4,0,1-3,,,COL,Garrett Hampson,Clayton Kershaw,1%,86%,Owings Steals 2B
60,COL202104010,b6,5-4,0,-23,,O,COL,Garrett Hampson,Clayton Kershaw,-4%,81%,Groundout: SS-1B
61,COL202104010,b6,5-4,1,-23,,O,COL,Yonathan Daza,Clayton Kershaw,-9%,72%,Fielder's Choice ; Diaz out at Hm/SS-C; Daza to 1B
62,COL202104010,b6,5-4,2,12-,,R,COL,Raimel Tapia,Clayton Kershaw,11%,83%,Single to LF (Ground Ball); Owings Scores; Daza to 2B
63,COL202104010,b6,6-4,2,12-,,O,COL,Joshua Fuentes,Corey Knebel,-3%,80%,Strikeout Swinging
64,COL202104010,t7,4-6,0,---,,O,LAD,Chris Taylor,Yency Almonte,4%,84%,Groundout: SS-1B (SS-3B Hole)
65,COL202104010,t7,4-6,1,---,,,LAD,Gavin Lux,Yency Almonte,-4%,80%,Single to SS (Ground Ball to SS-2B)
66,COL202104010,t7,4-6,1,1--,,OO,LAD,Austin Barnes,Yency Almonte,8%,88%,Ground Ball Double Play: 2B-SS-1B (Front of Home)
67,COL202104010,b7,6-4,0,---,,O,COL,Trevor Story,Jimmy Nelson,-1%,87%,Foul Popfly: 3B (3B into Foul Terr.)
68,COL202104010,b7,6-4,1,---,,,COL,Charlie Blackmon,Jimmy Nelson,1%,88%,Walk
69,COL202104010,b7,6-4,1,1--,,,COL,C.J. Cron,Jimmy Nelson,4%,92%,Double to LF (Fly Ball to Deep LF-CF); Blackmon to 3B
70,COL202104010,b7,6-4,1,-23,,R,COL,Elias Diaz,Jimmy Nelson,3%,95%,Wild Pitch; Blackmon Scores/No RBI; Cron to 3B
71,COL202104010,b7,7-4,1,--3,,O,COL,Elias Diaz,Jimmy Nelson,-2%,93%,Strikeout Swinging
72,COL202104010,b7,7-4,2,--3,,R,COL,Chris Owings,Jimmy Nelson,3%,96%,Wild Pitch; Cron Scores/No RBI
73,COL202104010,b7,8-4,2,---,,,COL,Chris Owings,Jimmy Nelson,0%,96%,Walk
74,COL202104010,b7,8-4,2,1--,,,COL,Garrett Hampson,Scott Alexander,0%,96%,Owings Steals 2B
75,COL202104010,b7,8-4,2,-2-,,,COL,Garrett Hampson,Scott Alexander,0%,96%,Wild Pitch; Owings to 3B
76,COL202104010,b7,8-4,2,--3,,O,COL,Garrett Hampson,Scott Alexander,-1%,96%,Groundout: 3B-1B (SS-3B Hole)
77,COL202104010,t8,4-8,0,---,,,LAD,Zach McKinstry,Tyler Kinley,-3%,93%,Double to RF (Line Drive to RF Line)
78,COL202104010,t8,4-8,0,-2-,,O,LAD,Mookie Betts,Tyler Kinley,2%,95%,Groundout: SS-1B; McKinstry to 3B
79,COL202104010,t8,4-8,1,--3,,R,LAD,Corey Seager,Tyler Kinley,-3%,92%,Single to LF (Line Drive to Deep LF-CF); McKinstry Scores
80,COL202104010,t8,5-8,1,1--,,O,LAD,Justin Turner,Tyler Kinley,3%,95%,Popfly: 2B
81,COL202104010,t8,5-8,2,1--,,O,LAD,Cody Bellinger,Tyler Kinley,2%,97%,Flyball: RF (Deep RF)
82,COL202104010,b8,8-5,0,---,,O,COL,Ryan McMahon,Scott Alexander,0%,97%,Flyball: CF (Deep LF-CF)
83,COL202104010,b8,8-5,1,---,,,COL,Raimel Tapia,Scott Alexander,0%,97%,Reached on E5 (throw) (Ground Ball to SS-3B Hole); Tapia to 1B
84,COL202104010,b8,8-5,1,1--,,O,COL,Joshua Fuentes,Scott Alexander,0%,96%,Flyball: RF
85,COL202104010,b8,8-5,2,1--,,O,COL,Trevor Story,Scott Alexander,0%,96%,Popfly: 2B (Deep 1B)
86,COL202104010,t9,5-8,0,---,,,LAD,Max Muncy,Daniel Bard,-5%,91%,Triple to RF (Line Drive to Deep RF Line)
87,COL202104010,t9,5-8,0,--3,,,LAD,Chris Taylor,Daniel Bard,-9%,82%,Walk
88,COL202104010,t9,5-8,0,1-3,,O,LAD,Edwin Rios,Daniel Bard,8%,90%,Strikeout Looking
89,COL202104010,t9,5-8,1,1-3,,,LAD,Will Smith,Daniel Bard,-8%,82%,Hit By Pitch; Taylor to 2B
90,COL202104010,t9,5-8,1,123,,O,LAD,Matt Beaty,Daniel Bard,9%,92%,Strikeout Looking
91,COL202104010,t9,5-8,2,123,,O,LAD,Mookie Betts,Daniel Bard,8%,100%,Lineout: 2B
0,KCA202104010,t1,0-0,0,---,,,TEX,Isiah Kiner-Falefa,Brad Keller,-6%,44%,Double to LF (Ground Ball thru Weak 3B)
1,KCA202104010,t1,0-0,0,-2-,,,TEX,David Dahl,Brad Keller,-7%,37%,Double to RF (Fly Ball to Deep RF); Kiner-Falefa to 3B
2,KCA202104010,t1,0-0,0,-23,,,TEX,Joey Gallo,Brad Keller,-2%,34%,Walk
3,KCA202104010,t1,0-0,0,123,,R,TEX,Nick Solak,Brad Keller,-8%,27%,Single to P (Ground Ball to Short 3B Line); Kiner-Falefa Scores; Dahl to 3B; Gallo to 2B
4,KCA202104010,t1,1-0,0,123,,RRR,TEX,Nathaniel Lowe,Brad Keller,-12%,15%,Double to LF (Fly Ball to LF Line); Dahl Scores; Gallo Scores; Solak Scores
5,KCA202104010,t1,4-0,0,-2-,,,TEX,Brock Holt,Brad Keller,-3%,12%,Single to 2B (Ground Ball to 2B-1B); Lowe to 3B
6,KCA202104010,t1,4-0,0,1-3,,R,TEX,Eli White,Brad Keller,-2%,10%,Single to CF (Line Drive to Deep CF-RF); Lowe Scores; Holt to 2B
7,KCA202104010,t1,5-0,0,12-,,O,TEX,Leody Taveras,Brad Keller,2%,12%,Foul Popfly: LF (LF into Foul Terr.)
8,KCA202104010,t1,5-0,1,12-,,O,TEX,Jose Trevino,Brad Keller,2%,13%,Single to CF (Line Drive); Holt out at Hm/CF-C; White to 2B
9,KCA202104010,t1,5-0,2,12-,,O,TEX,Isiah Kiner-Falefa,Brad Keller,2%,15%,Groundout: SS-2B/Forceout at 2B; Kiner-Falefa to 1B
10,KCA202104010,b1,0-5,0,---,,,KCR,Whit Merrifield,Kyle Gibson,3%,18%,Single to CF (Ground Ball thru Weak SS-2B)
